num_critic_for_reviews,duration,gross,movie_title,num_voted_users,movie_imdb_link,num_user_for_reviews,country,content_rating,budget,title_year,imdb_score
155,111,106126012,The Italian Job ,285623,http://www.imdb.com/title/tt0317740/?ref_=fn_tt_tt_1,497,USA,PG-13,60000000,2003,7
118,101,93307796,Two Weeks Notice ,85673,http://www.imdb.com/title/tt0313737/?ref_=fn_tt_tt_1,269,USA,PG-13,60000000,2002,6.1
166,113,109176215,Couples Retreat ,83506,http://www.imdb.com/title/tt1078940/?ref_=fn_tt_tt_1,144,USA,PG-13,60000000,2009,5.5
77,94,82569532,Cheaper by the Dozen 2 ,42737,http://www.imdb.com/title/tt0452598/?ref_=fn_tt_tt_1,128,USA,PG,60000000,2005,5.4
418,123,161087183,Suicide Squad ,118992,http://www.imdb.com/title/tt1386697/?ref_=fn_tt_tt_1,971,USA,PG-13,175000000,2016,6.9
249,132,81687587,The Scorch Trials ,138246,http://www.imdb.com/title/tt4046784/?ref_=fn_tt_tt_1,360,USA,PG-13,61000000,2015,6.4
213,140,80574010,Eat Pray Love ,63493,http://www.imdb.com/title/tt0879870/?ref_=fn_tt_tt_1,302,USA,PG-13,60000000,2010,5.7
121,125,75764085,The Family Man ,85844,http://www.imdb.com/title/tt0218967/?ref_=fn_tt_tt_1,322,USA,PG-13,60000000,2000,6.7
315,111,90356857,RED ,238916,http://www.imdb.com/title/tt1245526/?ref_=fn_tt_tt_1,328,USA,PG-13,58000000,2010,7.1
299,120,100003492,Collateral ,293662,http://www.imdb.com/title/tt0369339/?ref_=fn_tt_tt_1,836,USA,R,65000000,2004,7.6
167,100,90341670,The Scorpion King ,102129,http://www.imdb.com/title/tt0277296/?ref_=fn_tt_tt_1,432,USA,PG-13,60000000,2002,5.5
125,115,74540762,Ladder 49 ,48753,http://www.imdb.com/title/tt0349710/?ref_=fn_tt_tt_1,323,USA,PG-13,55000000,2004,6.5
387,130,80033643,Jack Reacher ,226570,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1,448,USA,PG-13,60000000,2012,7
186,96,100289690,Evan Almighty ,115099,http://www.imdb.com/title/tt0413099/?ref_=fn_tt_tt_1,257,USA,PG,175000000,2007,5.4
136,111,71844424,This Is It ,33158,http://www.imdb.com/title/tt1477715/?ref_=fn_tt_tt_1,223,USA,PG,60000000,2009,7.3
436,106,75638743,Contagion ,180479,http://www.imdb.com/title/tt1598778/?ref_=fn_tt_tt_1,411,USA,PG-13,60000000,2011,6.6
73,89,66734992,Kangaroo Jack ,23476,http://www.imdb.com/title/tt0257568/?ref_=fn_tt_tt_1,181,USA,PG,60000000,2003,4.4
310,100,75280058,Coraline ,143121,http://www.imdb.com/title/tt0327597/?ref_=fn_tt_tt_1,279,USA,PG,60000000,2009,7.7
323,91,64505912,The Happening ,163130,http://www.imdb.com/title/tt0949731/?ref_=fn_tt_tt_1,1264,USA,R,48000000,2008,5
171,146,77862546,Man on Fire ,266310,http://www.imdb.com/title/tt0328107/?ref_=fn_tt_tt_1,690,USA,R,70000000,2004,7.7
76,98,61112916,The Shaggy Dog ,14888,http://www.imdb.com/title/tt0393735/?ref_=fn_tt_tt_1,83,USA,PG,50000000,2006,4.4
173,101,88200225,Starsky & Hutch ,120795,http://www.imdb.com/title/tt0335438/?ref_=fn_tt_tt_1,308,USA,PG-13,60000000,2004,6.1
585,113,100189501,Edge of Tomorrow ,431620,http://www.imdb.com/title/tt1631867/?ref_=fn_tt_tt_1,741,USA,PG-13,178000000,2014,7.9
242,132,59035104,Hellboy ,244566,http://www.imdb.com/title/tt0167190/?ref_=fn_tt_tt_1,597,USA,PG-13,66000000,2004,6.8
328,92,55994557,ParaNorman ,72287,http://www.imdb.com/title/tt1623288/?ref_=fn_tt_tt_1,176,USA,PG,60000000,2012,7
196,119,53789313,Paycheck ,89816,http://www.imdb.com/title/tt0338337/?ref_=fn_tt_tt_1,347,USA,PG-13,60000000,2003,6.3
118,93,50818750,The Tale of Despereaux ,31209,http://www.imdb.com/title/tt0420238/?ref_=fn_tt_tt_1,106,UK,G,60000000,2008,6.1
81,98,50189179,The Tuxedo ,61966,http://www.imdb.com/title/tt0290095/?ref_=fn_tt_tt_1,207,USA,PG-13,60000000,2002,5.3
313,105,50549107,Jack Ryan: Shadow Recruit ,99035,http://www.imdb.com/title/tt1205537/?ref_=fn_tt_tt_1,289,USA,PG-13,60000000,2014,6.2
315,124,56443482,Joy ,75329,http://www.imdb.com/title/tt2446980/?ref_=fn_tt_tt_1,256,USA,PG-13,60000000,2015,6.6
225,99,62401264,London Has Fallen ,69484,http://www.imdb.com/title/tt3300542/?ref_=fn_tt_tt_1,323,UK,R,60000000,2016,5.9
198,124,46975183,Shooter ,256213,http://www.imdb.com/title/tt0822854/?ref_=fn_tt_tt_1,338,USA,R,61000000,2007,7.2
219,96,50807639,The Boxtrolls ,40883,http://www.imdb.com/title/tt0787474/?ref_=fn_tt_tt_1,122,USA,PG,60000000,2014,6.8
435,100,257756197,The Lego Movie ,246698,http://www.imdb.com/title/tt1490017/?ref_=fn_tt_tt_1,471,Australia,PG,60000000,2014,7.8
111,115,48472213,Miss Congeniality 2: Armed and Fabulous ,51252,http://www.imdb.com/title/tt0385307/?ref_=fn_tt_tt_1,156,USA,PG-13,45000000,2005,5
138,101,43060566,Reign of Fire ,107859,http://www.imdb.com/title/tt0253556/?ref_=fn_tt_tt_1,569,USA,PG-13,60000000,2002,6.2
250,118,150167630,G.I. Joe: The Rise of Cobra ,174578,http://www.imdb.com/title/tt1046173/?ref_=fn_tt_tt_1,534,USA,PG-13,175000000,2009,5.8
415,113,45996718,Gangster Squad ,173530,http://www.imdb.com/title/tt1321870/?ref_=fn_tt_tt_1,264,USA,R,60000000,2013,6.7
170,100,43337279,Year One ,76770,http://www.imdb.com/title/tt1045778/?ref_=fn_tt_tt_1,203,USA,PG-13,60000000,2009,4.9
306,134,37479778,Invictus ,124222,http://www.imdb.com/title/tt1057500/?ref_=fn_tt_tt_1,259,USA,PG-13,60000000,2009,7.4
252,127,36965395,State of Play ,113295,http://www.imdb.com/title/tt0473705/?ref_=fn_tt_tt_1,235,USA,PG-13,NA,2009,7.1
211,125,40559930,Duplicity ,41727,http://www.imdb.com/title/tt1135487/?ref_=fn_tt_tt_1,184,USA,PG-13,60000000,2009,6.2
161,107,36279230,The Sentinel ,42144,http://www.imdb.com/title/tt0443632/?ref_=fn_tt_tt_1,213,USA,PG-13,60000000,2006,6.1
156,91,42194060,Planet 51 ,41259,http://www.imdb.com/title/tt0762125/?ref_=fn_tt_tt_1,72,Spain,PG,70000000,2009,6.1
172,116,43119879,Star Trek: Nemesis ,58450,http://www.imdb.com/title/tt0253754/?ref_=fn_tt_tt_1,842,USA,PG-13,60000000,2002,6.4
161,100,35096190,Intolerable Cruelty ,76560,http://www.imdb.com/title/tt0138524/?ref_=fn_tt_tt_1,322,USA,PG-13,60000000,2003,6.3
536,95,356454367,Inside Out ,345198,http://www.imdb.com/title/tt2096673/?ref_=fn_tt_tt_1,773,USA,PG,175000000,2015,8.3
239,111,35754555,Trouble with the Curve ,47954,http://www.imdb.com/title/tt2083383/?ref_=fn_tt_tt_1,150,USA,PG-13,NA,2012,6.8
258,117,43290977,Edge of Darkness ,75201,http://www.imdb.com/title/tt1226273/?ref_=fn_tt_tt_1,256,UK,R,80000000,2010,6.6
105,96,32122249,Analyze That ,69319,http://www.imdb.com/title/tt0289848/?ref_=fn_tt_tt_1,138,USA,R,60000000,2002,5.9
198,101,40076438,Righteous Kill ,73368,http://www.imdb.com/title/tt1034331/?ref_=fn_tt_tt_1,248,USA,R,60000000,2008,6
210,117,31670931,The Soloist ,44099,http://www.imdb.com/title/tt0821642/?ref_=fn_tt_tt_1,143,UK,PG-13,60000000,2009,6.7
125,126,30695227,The Legend of Bagger Vance ,45296,http://www.imdb.com/title/tt0146984/?ref_=fn_tt_tt_1,267,USA,PG-13,60000000,2000,6.7
149,152,32522352,Almost Famous ,207287,http://www.imdb.com/title/tt0181875/?ref_=fn_tt_tt_1,822,USA,R,60000000,2000,7.9
77,86,28424210,Garfield 2 ,27517,http://www.imdb.com/title/tt0455499/?ref_=fn_tt_tt_1,74,UK,PG,NA,2006,5
370,106,362645141,The Jungle Book ,106072,http://www.imdb.com/title/tt3040964/?ref_=fn_tt_tt_1,398,UK,PG,175000000,2016,7.8
77,101,26082914,xXx: State of the Union ,51349,http://www.imdb.com/title/tt0329774/?ref_=fn_tt_tt_1,213,USA,PG-13,87000000,2005,4.3
225,87,29136626,Priest ,97089,http://www.imdb.com/title/tt0822847/?ref_=fn_tt_tt_1,233,USA,PG-13,60000000,2011,5.7
98,85,26288320,Sinbad: Legend of the Seven Seas ,36144,http://www.imdb.com/title/tt0165982/?ref_=fn_tt_tt_1,91,USA,PG,60000000,2003,6.7
703,173,623279547,The Avengers ,995415,http://www.imdb.com/title/tt0848228/?ref_=fn_tt_tt_1,1722,USA,PG-13,220000000,2012,8.1
117,104,30063805,Dragonfly ,31788,http://www.imdb.com/title/tt0259288/?ref_=fn_tt_tt_1,243,USA,PG-13,60000000,2002,6.1
240,121,22518325,The Black Dahlia ,63363,http://www.imdb.com/title/tt0387877/?ref_=fn_tt_tt_1,644,Germany,R,50000000,2006,5.6
123,140,13082288,Flyboys ,35565,http://www.imdb.com/title/tt0454824/?ref_=fn_tt_tt_1,247,UK,PG-13,60000000,2006,6.6
110,131,18208078,The Last Castle ,57100,http://www.imdb.com/title/tt0272020/?ref_=fn_tt_tt_1,281,USA,R,60000000,2001,6.9
100,91,14218868,Supernova ,14596,http://www.imdb.com/title/tt0134983/?ref_=fn_tt_tt_1,282,USA,PG-13,65000000,2000,4.8
635,141,458991599,Avengers: Age of Ultron ,462669,http://www.imdb.com/title/tt2395427/?ref_=fn_tt_tt_1,1117,USA,PG-13,250000000,2015,7.5
453,124,312057433,Iron Man 2 ,522371,http://www.imdb.com/title/tt1228705/?ref_=fn_tt_tt_1,723,USA,PG-13,200000000,2010,7
189,118,22451,Winter's Tale ,41288,http://www.imdb.com/title/tt1837709/?ref_=fn_tt_tt_1,126,USA,PG-13,60000000,2014,6.2
212,130,31165421,The Mortal Instruments: City of Bones ,107028,http://www.imdb.com/title/tt1538403/?ref_=fn_tt_tt_1,457,USA,PG-13,60000000,2013,6
127,90,11802056,Meet Dave ,31640,http://www.imdb.com/title/tt0765476/?ref_=fn_tt_tt_1,109,USA,PG,60000000,2008,4.9
196,103,25472967,Dark Water ,44966,http://www.imdb.com/title/tt0382628/?ref_=fn_tt_tt_1,411,USA,PG-13,30000000,2005,5.6
161,106,17281832,Inkheart ,60232,http://www.imdb.com/title/tt0494238/?ref_=fn_tt_tt_1,110,Germany,PG,60000000,2008,6.1
223,103,19781879,The Spirit ,53864,http://www.imdb.com/title/tt0831887/?ref_=fn_tt_tt_1,290,USA,PG-13,60000000,2008,4.8
181,107,7605668,Mortdecai ,47320,http://www.imdb.com/title/tt3045616/?ref_=fn_tt_tt_1,188,UK,R,60000000,2015,5.5
140,156,4535117,In the Name of the King: A Dungeon Siege Tale ,38398,http://www.imdb.com/title/tt0460780/?ref_=fn_tt_tt_1,368,Germany,PG-13,60000000,2007,3.8
54,127,4426297,Beyond Borders ,22570,http://www.imdb.com/title/tt0294357/?ref_=fn_tt_tt_1,156,USA,R,35000000,2003,6.5
416,132,155111815,Snow White and the Huntsman ,228554,http://www.imdb.com/title/tt1735898/?ref_=fn_tt_tt_1,710,USA,PG-13,170000000,2012,6.1
14,119,NA,Xi you ji zhi: Sun Wukong san da Baigu Jing ,1212,http://www.imdb.com/title/tt4591310/?ref_=fn_tt_tt_1,9,China,NA,68005000,2016,6
81,132,10166502,The Great Raid ,18209,http://www.imdb.com/title/tt0326905/?ref_=fn_tt_tt_1,183,USA,R,80000000,2005,6.7
579,108,363024263,Deadpool ,479047,http://www.imdb.com/title/tt1431045/?ref_=fn_tt_tt_1,1058,USA,R,58000000,2016,8.1
490,133,350123553,American Sniper ,325264,http://www.imdb.com/title/tt2179136/?ref_=fn_tt_tt_1,916,USA,R,58800000,2014,7.3
218,103,80021740,Goosebumps ,47968,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1,154,USA,PG,58000000,2015,6.4
142,95,48291624,Just Like Heaven ,82819,http://www.imdb.com/title/tt0425123/?ref_=fn_tt_tt_1,263,USA,PG-13,58000000,2005,6.7
57,90,35231365,The Flintstones in Viva Rock Vegas ,15517,http://www.imdb.com/title/tt0158622/?ref_=fn_tt_tt_1,85,USA,PG,60000000,2000,3.6
401,97,241407328,Maleficent ,252257,http://www.imdb.com/title/tt1587310/?ref_=fn_tt_tt_1,634,USA,PG,180000000,2014,7
186,114,31199215,Leatherheads ,27664,http://www.imdb.com/title/tt0379865/?ref_=fn_tt_tt_1,120,USA,PG-13,58000000,2008,6
53,119,NA,The Ridiculous 6 ,27019,http://www.imdb.com/title/tt2479478/?ref_=fn_tt_tt_1,143,USA,TV-14,NA,2015,4.9
133,103,29580087,Did You Hear About the Morgans? ,29523,http://www.imdb.com/title/tt1314228/?ref_=fn_tt_tt_1,121,USA,PG-13,58000000,2009,4.7
246,125,44665963,The Internship ,159931,http://www.imdb.com/title/tt2234155/?ref_=fn_tt_tt_1,281,USA,PG-13,58000000,2013,6.3
253,97,60128566,Resident Evil: Afterlife ,131447,http://www.imdb.com/title/tt1220634/?ref_=fn_tt_tt_1,410,Germany,R,60000000,2010,5.9
144,125,49875589,Red Tails ,28807,http://www.imdb.com/title/tt0485985/?ref_=fn_tt_tt_1,273,USA,PG-13,58000000,2012,5.9
157,116,36931089,That's My Boy ,70681,http://www.imdb.com/title/tt1232200/?ref_=fn_tt_tt_1,198,USA,R,70000000,2012,5.6
521,130,208543795,Dawn of the Planet of the Apes ,317542,http://www.imdb.com/title/tt2103281/?ref_=fn_tt_tt_1,620,USA,PG-13,170000000,2014,7.6
117,97,28328132,After the Sunset ,38298,http://www.imdb.com/title/tt0367479/?ref_=fn_tt_tt_1,147,USA,PG-13,58000000,2004,6.3
287,96,51774002,Ghost Rider: Spirit of Vengeance ,87745,http://www.imdb.com/title/tt1071875/?ref_=fn_tt_tt_1,331,USA,PG-13,57000000,2011,4.3
96,131,25528495,Captain Corelli's Mandolin ,28099,http://www.imdb.com/title/tt0238112/?ref_=fn_tt_tt_1,220,UK,R,57000000,2001,5.9
125,95,113006880,The Pacifier ,66308,http://www.imdb.com/title/tt0395699/?ref_=fn_tt_tt_1,225,Canada,PG,56000000,2005,5.5
117,86,45860039,Walking Tall ,53118,http://www.imdb.com/title/tt0351977/?ref_=fn_tt_tt_1,221,USA,PG-13,56000000,2004,6.2
131,92,217326336,Alvin and the Chipmunks ,57276,http://www.imdb.com/title/tt0952640/?ref_=fn_tt_tt_1,146,USA,PG,60000000,2007,5.2
150,108,166225040,Meet the Parents ,260442,http://www.imdb.com/title/tt0212338/?ref_=fn_tt_tt_1,507,USA,PG-13,55000000,2000,7
10,109,NA,The Lovers ,2138,http://www.imdb.com/title/tt1321869/?ref_=fn_tt_tt_1,15,Belgium,R,NA,2015,4.5
171,118,177575142,Hitch ,244840,http://www.imdb.com/title/tt0386588/?ref_=fn_tt_tt_1,372,USA,PG-13,70000000,2005,6.6
153,74,104354205,American Wedding ,162331,http://www.imdb.com/title/tt0328828/?ref_=fn_tt_tt_1,332,USA,R,55000000,2003,6.3
491,134,107100855,Captain Phillips ,323353,http://www.imdb.com/title/tt1535109/?ref_=fn_tt_tt_1,527,USA,PG-13,55000000,2013,7.9
247,101,98711404,Date Night ,127571,http://www.imdb.com/title/tt1279935/?ref_=fn_tt_tt_1,207,USA,PG-13,55000000,2010,6.3
292,132,101530738,The Equalizer ,229574,http://www.imdb.com/title/tt0455944/?ref_=fn_tt_tt_1,436,USA,R,55000000,2014,7.2
114,105,93815117,Maid in Manhattan ,68417,http://www.imdb.com/title/tt0252076/?ref_=fn_tt_tt_1,242,USA,PG-13,55000000,2002,5.1
218,128,38297305,47 Ronin ,116994,http://www.imdb.com/title/tt1335975/?ref_=fn_tt_tt_1,324,USA,PG-13,175000000,2013,6.3
201,117,162586036,The Pursuit of Happyness ,338383,http://www.imdb.com/title/tt0454921/?ref_=fn_tt_tt_1,611,USA,PG-13,55000000,2006,8
231,98,89706988,Flightplan ,126746,http://www.imdb.com/title/tt0408790/?ref_=fn_tt_tt_1,600,USA,PG-13,55000000,2005,6.2
354,111,70098138,Kill Bill: Vol. 1 ,735784,http://www.imdb.com/title/tt0266697/?ref_=fn_tt_tt_1,2105,USA,R,30000000,2003,8.1
304,137,66207920,Kill Bill: Vol. 2 ,512749,http://www.imdb.com/title/tt0378194/?ref_=fn_tt_tt_1,935,USA,R,30000000,2004,8
576,136,259746958,Captain America: The Winter Soldier ,496749,http://www.imdb.com/title/tt1843866/?ref_=fn_tt_tt_1,742,USA,PG-13,170000000,2014,7.8
146,110,56932305,Shanghai Noon ,96690,http://www.imdb.com/title/tt0184894/?ref_=fn_tt_tt_1,293,USA,PG-13,55000000,2000,6.6
189,94,68218041,Mr. Popper's Penguins ,67191,http://www.imdb.com/title/tt1396218/?ref_=fn_tt_tt_1,108,USA,PG,55000000,2011,6
206,104,25040293,The Forbidden Kingdom ,88049,http://www.imdb.com/title/tt0865556/?ref_=fn_tt_tt_1,279,USA,PG-13,55000000,2008,6.6
118,91,55747724,Free Birds ,18042,http://www.imdb.com/title/tt1621039/?ref_=fn_tt_tt_1,73,USA,PG,55000000,2013,5.9
226,93,238371987,Shrek Forever After ,138661,http://www.imdb.com/title/tt0892791/?ref_=fn_tt_tt_1,173,USA,PG,165000000,2010,6.4
224,95,76137505,Paddington ,49207,http://www.imdb.com/title/tt1109624/?ref_=fn_tt_tt_1,174,UK,PG,55000000,2014,7.2
265,102,34350553,The Watch ,104066,http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1,207,USA,R,68000000,2012,5.7
135,94,34238611,The Hunted ,35830,http://www.imdb.com/title/tt0269347/?ref_=fn_tt_tt_1,321,USA,R,55000000,2003,6
123,118,33828318,Stuck on You ,44453,http://www.imdb.com/title/tt0338466/?ref_=fn_tt_tt_1,154,USA,PG-13,55000000,2003,5.8
164,99,33472850,Semi-Pro ,67005,http://www.imdb.com/title/tt0839980/?ref_=fn_tt_tt_1,119,USA,R,55000000,2008,5.8
238,88,31051126,The Pirates! Band of Misfits ,36877,http://www.imdb.com/title/tt1430626/?ref_=fn_tt_tt_1,101,UK,PG,55000000,2012,6.7
264,141,35707327,Changeling ,199056,http://www.imdb.com/title/tt0824747/?ref_=fn_tt_tt_1,387,USA,R,55000000,2008,7.8
443,130,93417865,Tomorrowland ,128306,http://www.imdb.com/title/tt1964418/?ref_=fn_tt_tt_1,497,USA,PG,190000000,2015,6.5
153,143,51225796,The Phantom of the Opera ,96654,http://www.imdb.com/title/tt0293508/?ref_=fn_tt_tt_1,2047,UK,PG-13,70000000,2004,7.4
202,114,16264475,Elizabeth: The Golden Age ,54787,http://www.imdb.com/title/tt0414055/?ref_=fn_tt_tt_1,216,UK,PG-13,55000000,2007,6.9
178,93,25857987,Æon Flux ,110614,http://www.imdb.com/title/tt0402022/?ref_=fn_tt_tt_1,532,USA,PG-13,62000000,2005,5.5
84,280,12870569,Gods and Generals ,13215,http://www.imdb.com/title/tt0279111/?ref_=fn_tt_tt_1,497,USA,PG-13,56000000,2003,6.3
93,107,16088610,Imagine That ,10417,http://www.imdb.com/title/tt0780567/?ref_=fn_tt_tt_1,39,USA,PG,55000000,2009,5.6
277,119,51178893,Muppets Most Wanted ,24285,http://www.imdb.com/title/tt2281587/?ref_=fn_tt_tt_1,110,USA,PG,50000000,2014,6.4
76,95,6768055,Thunderbirds ,11148,http://www.imdb.com/title/tt0167456/?ref_=fn_tt_tt_1,229,UK,PG,57000000,2004,4.2
197,119,39440655,Burlesque ,61680,http://www.imdb.com/title/tt1126591/?ref_=fn_tt_tt_1,222,USA,PG-13,55000000,2010,6.4
186,133,6167817,A Very Long Engagement ,62607,http://www.imdb.com/title/tt0344510/?ref_=fn_tt_tt_1,239,France,R,47000000,2004,7.7
384,102,222487711,Big Hero 6 ,279093,http://www.imdb.com/title/tt2245084/?ref_=fn_tt_tt_1,433,USA,PG,165000000,2014,7.9
66,96,NA,Eye See You ,19706,http://www.imdb.com/title/tt0160184/?ref_=fn_tt_tt_1,142,USA,R,55000000,2002,5.3
224,117,81645152,Blade II ,158267,http://www.imdb.com/title/tt0187738/?ref_=fn_tt_tt_1,559,USA,R,54000000,2002,6.7
202,123,69951824,Seven Pounds ,232710,http://www.imdb.com/title/tt0814314/?ref_=fn_tt_tt_1,599,USA,PG-13,55000000,2008,7.7
279,92,9483821,Bullet to the Head ,39247,http://www.imdb.com/title/tt1308729/?ref_=fn_tt_tt_1,131,USA,R,55000000,2012,5.7
190,123,26838389,Elizabethtown ,58658,http://www.imdb.com/title/tt0368709/?ref_=fn_tt_tt_1,495,USA,PG-13,57000000,2005,6.4
136,110,75604320,"You, Me and Dupree ",68417,http://www.imdb.com/title/tt0463034/?ref_=fn_tt_tt_1,195,USA,PG-13,54000000,2006,5.6
131,121,5660084,Gigli ,41620,http://www.imdb.com/title/tt0299930/?ref_=fn_tt_tt_1,418,USA,R,54000000,2003,2.4
375,153,301956980,Harry Potter and the Half-Blood Prince ,321795,http://www.imdb.com/title/tt0417741/?ref_=fn_tt_tt_1,973,UK,PG,250000000,2009,7.5
377,101,189412677,Wreck-It Ralph ,272534,http://www.imdb.com/title/tt1772341/?ref_=fn_tt_tt_1,345,USA,PG,165000000,2012,7.8
127,128,7221458,All the King's Men ,20740,http://www.imdb.com/title/tt0405676/?ref_=fn_tt_tt_1,178,Germany,PG-13,55000000,2006,6.2
160,99,70327868,Shaft ,58416,http://www.imdb.com/title/tt0162650/?ref_=fn_tt_tt_1,301,Germany,R,46000000,2000,5.9
209,127,57386369,Moulin Rouge! ,224013,http://www.imdb.com/title/tt0203009/?ref_=fn_tt_tt_1,2319,USA,PG-13,52500000,2001,7.6
98,89,45207112,Domestic Disturbance ,21283,http://www.imdb.com/title/tt0249478/?ref_=fn_tt_tt_1,190,USA,PG-13,53000000,2001,5.5
391,123,62563543,Black Mass ,115216,http://www.imdb.com/title/tt1355683/?ref_=fn_tt_tt_1,289,USA,R,53000000,2015,7
279,135,33574332,Flags of Our Fathers ,101221,http://www.imdb.com/title/tt0418689/?ref_=fn_tt_tt_1,415,USA,R,90000000,2006,7.1
216,118,73343413,Law Abiding Citizen ,217480,http://www.imdb.com/title/tt1197624/?ref_=fn_tt_tt_1,429,USA,R,50000000,2009,7.4
250,189,25031037,Grindhouse ,155496,http://www.imdb.com/title/tt0462322/?ref_=fn_tt_tt_1,532,USA,R,53000000,2007,7.6
188,100,665426,The Polar Express ,120798,http://www.imdb.com/title/tt0338348/?ref_=fn_tt_tt_1,444,USA,G,165000000,2004,6.6
106,124,5755286,Lucky You ,18310,http://www.imdb.com/title/tt0338216/?ref_=fn_tt_tt_1,63,USA,PG-13,55000000,2007,5.9
194,141,164435221,Catch Me If You Can ,525801,http://www.imdb.com/title/tt0264464/?ref_=fn_tt_tt_1,667,USA,PG-13,52000000,2002,8
558,157,95720716,Zero Dark Thirty ,216032,http://www.imdb.com/title/tt1790885/?ref_=fn_tt_tt_1,640,USA,R,40000000,2012,7.4
183,106,118683135,The Break-Up ,102167,http://www.imdb.com/title/tt0452594/?ref_=fn_tt_tt_1,483,USA,PG-13,52000000,2006,5.8
238,108,143704210,Mamma Mia! ,145974,http://www.imdb.com/title/tt0795421/?ref_=fn_tt_tt_1,611,USA,PG-13,52000000,2008,6.3
186,125,110476776,Valentine's Day ,95437,http://www.imdb.com/title/tt0817230/?ref_=fn_tt_tt_1,211,USA,PG-13,52000000,2010,5.7
144,107,80270227,The Dukes of Hazzard ,66382,http://www.imdb.com/title/tt0377818/?ref_=fn_tt_tt_1,612,USA,PG-13,50000000,2005,5.1
215,118,37035845,The Change-Up ,136680,http://www.imdb.com/title/tt1488555/?ref_=fn_tt_tt_1,149,USA,R,52000000,2011,6.4
286,120,102315545,Independence Day: Resurgence ,58137,http://www.imdb.com/title/tt1628841/?ref_=fn_tt_tt_1,520,USA,PG-13,165000000,2016,5.5
203,92,23324666,From Paris with Love ,97775,http://www.imdb.com/title/tt1179034/?ref_=fn_tt_tt_1,211,France,R,52000000,2010,6.5
127,104,23020488,Bulletproof Monk ,42324,http://www.imdb.com/title/tt0245803/?ref_=fn_tt_tt_1,180,USA,PG-13,52000000,2003,5.5
155,116,90567722,"Me, Myself & Irene ",185878,http://www.imdb.com/title/tt0183505/?ref_=fn_tt_tt_1,481,USA,R,51000000,2000,6.5
98,90,72601713,Barnyard ,21396,http://www.imdb.com/title/tt0414853/?ref_=fn_tt_tt_1,155,Germany,PG,51000000,2006,5.6
71,93,35092918,Deck the Halls ,15740,http://www.imdb.com/title/tt0790604/?ref_=fn_tt_tt_1,110,USA,PG,NA,2006,4.9
299,130,296623634,The Twilight Saga: New Moon ,220758,http://www.imdb.com/title/tt1259571/?ref_=fn_tt_tt_1,919,USA,PG-13,50000000,2009,4.6
212,90,267652016,Shrek ,467113,http://www.imdb.com/title/tt0126029/?ref_=fn_tt_tt_1,945,USA,PG,60000000,2001,7.9
413,106,62453315,The Adjustment Bureau ,200035,http://www.imdb.com/title/tt1385826/?ref_=fn_tt_tt_1,407,USA,PG-13,50200000,2011,7.1
288,98,217387997,How to Train Your Dragon ,485430,http://www.imdb.com/title/tt0892769/?ref_=fn_tt_tt_1,492,USA,PG,165000000,2010,8.2
457,112,218628680,Ted ,471644,http://www.imdb.com/title/tt1637725/?ref_=fn_tt_tt_1,623,USA,R,50000000,2012,7
272,143,2175312,Anchorman 2: The Legend Continues ,131227,http://www.imdb.com/title/tt1229340/?ref_=fn_tt_tt_1,346,USA,PG-13,50000000,2013,6.3
117,96,126203320,Mr. Deeds ,110432,http://www.imdb.com/title/tt0280590/?ref_=fn_tt_tt_1,309,USA,PG-13,50000000,2002,5.8
