INDX_NR,INCIDENT_DATE ,INCIDENT_MONTH,INCIDENT_YEAR,TIME,TIME_OF_DAY,AIRPORT_ID,AIRPORT,RUNWAY,LOCATION,ENROUTE STATE,OPID,OPERATOR,REG,FLT,AIRCRAFT,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,TYPE_ENG,NUM_ENGS,PHASE_OF_FLIGHT,HEIGHT,SPEED,DISTANCE,SKY,PRECIPITATION,AOS,COST_REPAIRS,OTHER_COST,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,INGESTED,INDICATED_DAMAGE,DAMAGE_LEVEL,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SPECIES_ID,SPECIES,REMARKS,REMAINS_COLLECTED,REMAINS_SENT,WARNED,BIRDS_SEEN,BIRDS_STRUCK,SIZE,NR_INJURIES,NR_FATALITIES,COMMENT,SOURCE,PERSON,SINGLE_OR_MULTI_ENGINE,HOUR,MONTH_NAME,SPECIES_GENERALIZE,SPECIES_TYPE
657404,2003-10-10,10,2003,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,,,USA,1US AIRWAYS, N184US, ,A-320,04A,3.0,10.0,1.0,A  ,4.0,D,2.0,Approach,1600.0,160.0,,Some Cloud, None,,,,,,False,False,N,SIDE WINDOW PYLON, None,,UNKBS,Unknown bird - small,HIT FWD SIDE WINDOW PYLON,False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,Air Transport Operations,Multi-engine,,October,Unknown flying animal,Flying animal
1078483,2003-10-07,10,2003,21:45,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 23,,,MIL,MILITARY, 1452, ,C-130H,561,12.0,,,A  ,,,,Approach,2000.0,200.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBM,Unknown bird - medium,Birds struck copilots side windshield on metal framing and on side of fuselage near air conditioner intake.  No damages.  Smudge and smear.,False,False,Unknown, 2-10, 2-10,Medium,,,,BASH,Other,Multi-engine,21.0,October,Unknown flying animal,Flying animal
661919,2003-10-06,10,2003,17:30,Day,KILM,WILMINGTON INTL, 17,,,USA,1US AIRWAYS, N523AU, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,Landing Roll,0.0,90.0,0.0,Some Cloud, None,2.0,,,,,False,False,N,," None, Other",DELAYED FLIGHT,O2205,Mourning dove,REPORTS DIFFER ON ALT (0 VS 20' AGL AND SPEED 200 KTS VS 90 KTS)  A/C WAS ABOUT TO TOUCH DOWN OR HAD TOUCHED DOWN WHEN A FLOCK OF DOVES (ASSUME MOURNING DOVES) FLEW IN FRONT OF A/C. MX INSPN. DELAYED FLT ABOUT 1.5 HRS. NO DMG.,False,False,No, 11-100, 2-10,Small,,,THREE XXXX-X REPTS /Legacy Record=XXXXXX/,FAA Form 5200-7,Air Transport Operations,Multi-engine,17.0,October,Mourning dove,Land animal
664888,2003-10-03,10,2003,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,,,ABX,ABX AIR, N941AX, 126,DC-9-30,583,21.0,34.0,10.0,A  ,4.0,D,2.0,,,,,,,,,,,,False,False,N,,,,UNKBM,Unknown bird - medium,HEARD BIRDSTRIKE AROUND LWR L NOSE AREA. NO DMG.,False,False,Unknown, , 1,Medium,,,XXXX-XX-XX-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Air Transport Operations,Multi-engine,,October,Unknown flying animal,Flying animal
653040,2003-09-30,9,2003,22:15,Night,KRDU,RALEIGH-DURHAM INTL, 5R,,,NWA,NORTHWEST AIRLINES, N338NB, 1694,A-319,04A,6.0,10.0,1.0,A  ,4.0,D,2.0,Approach,1200.0,138.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,NO DMG,False,False,No, 2-10, 2-10,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,Air Transport Operations,Multi-engine,22.0,September,Unknown flying animal,Flying animal
657956,2003-09-30,9,2003,     ,Dusk,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,,,COA,CONTINENTAL AIRLINES, N37615, ,B-737-500,148,33.0,10.0,1.0,A  ,4.0,D,2.0,Climb,400.0,190.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,NO DMG. BIRD HIT JUST ABOVE F/O'S WINDSHLD,False,False,Yes, 1, 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,,Multi-engine,,September,Unknown flying animal,Flying animal
662125,2003-09-27,9,2003,19:40,Night,KRDU,RALEIGH-DURHAM INTL, ,,,1AWE,AMERICA WEST AIRLINES, N804AW, 841,A-319,04A,6.0,23.0,1.0,A  ,4.0,D,2.0,Approach,400.0,130.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBM,Unknown bird - medium,HIT L COCKPIT SIDE PANEL JUST BELOW JOINT BTWN L WINDSCREEN AND COCKPIT SLIDING WINDOW. A/C ON APCH WITH AUTOLAND.,False,False,Unknown, , 1,Medium,,,XXXX-XX-XX-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Air Transport Operations,Multi-engine,19.0,September,Unknown flying animal,Flying animal
659488,2003-09-26,9,2003,20:00,Night,KAVL,ASHEVILLE REGIONAL ARPT, 16,,,BUS,BUSINESS, N76CW, ,C-310,226,21.0,13.0,16.0,A  ,2.0,A,2.0,Approach,2300.0,125.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,NO DMG REPTD BY PILOT,False,False,No, , 1,Small,,,OPER = ASHEVILLE AIR HOLDLINGS (DAVID KINSER) /Legacy Record=XXXXXX/,FAA Form 5200-7,,Multi-engine,20.0,September,Unknown flying animal,Flying animal
659307,2003-09-25,9,2003,08:25,Day,KGSO,PIEDMONT TRIAD INTL, 23,,,FDX,FEDEX EXPRESS, N402FE, 871,A-310,04A,2.0,22.0,7.0,A  ,4.0,D,2.0,Take-off Run,0.0,130.0,0.0,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,2 SML BIRDS HIT RT SIDE CLOSE TO V1.,False,False,Unknown, 2-10, 2-10,Small,,,XXXX-XX-X-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Air Transport Operations,Multi-engine,8.0,September,Unknown flying animal,Flying animal
659333,2003-09-20,9,2003,     ,Night,KILM,WILMINGTON INTL, 17,,,1ASQ,ATLANTIC SOUTHEAST, N879AS, ,CRJ100/200,188,10.0,22.0,4.0,A  ,3.0,D,2.0,Approach,600.0,137.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,PILOT REPTD NO APPARENT DMG. TO NOSECONE. MX TO MAKE FURTHER INSPN.,False,False,No, , 1,Small,,,X/XX/XX UPDATED OPER) /Legacy Record=XXXXXX/,FAA Form 5200-7,Pilot,Multi-engine,,September,Unknown flying animal,Flying animal
662582,2003-09-20,9,2003,20:37,Night,KRDU,RALEIGH-DURHAM INTL, 23L,,,USA,1US AIRWAYS, N383US, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,Approach,2100.0,200.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,ATIS WARNING,False,False,Yes, , 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,Tower,Multi-engine,20.0,September,Unknown flying animal,Flying animal
668288,2003-09-20,9,2003,     ,Dawn,KGSO,PIEDMONT TRIAD INTL, 23,,,BUS,BUSINESS, N8580A, ,CRJ100/200,188,10.0,22.0,4.0,A  ,3.0,D,2.0,Climb,2000.0,200.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,,False,False,No, , 1,Small,,,OPER = PINNACLE AIRLINES /Legacy Record=XXXXXX/,FAA Form 5200-7,Pilot,Multi-engine,,September,Unknown flying animal,Flying animal
661819,2003-09-16,9,2003,04:55,Night,KRDU,RALEIGH-DURHAM INTL, 5L,,,EGF,AMERICAN EAGLE AIRLINES, N721HS, ,EMB-135,332,13.0,1.0,10.0,A  ,3.0,D,2.0,Approach,1500.0,140.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,NO DMG.,False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,Pilot,Multi-engine,4.0,September,Unknown flying animal,Flying animal
664231,2003-09-16,9,2003,21:50,Night,KAVL,ASHEVILLE REGIONAL ARPT, 34,,,BUS,BUSINESS, N488HP, ,HAWKER 800,168,8.0,19.0,1.0,A  ,3.0,D,2.0,Approach,3800.0,140.0,,Some Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,NO DMG. HEARD A THUMP. NOTICED SMUDGE & FEATHERS ON CO/P'S WINDSCREEN. RAIN LATER WASHED ALL RESIDUE OFF.,False,False,Unknown, , 1,Small,,,  XXXX-X-XX-XXXXXX  OPER - ORCHID ISLAND AVTN /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Pilot,Multi-engine,21.0,September,Unknown flying animal,Flying animal
661437,2003-09-14,9,2003,20:59,Night,KRDU,RALEIGH-DURHAM INTL, 23L,,,USA,1US AIRWAYS, N520AU, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,Landing Roll,0.0,80.0,0.0,Some Cloud, None,,,,,,False,False,N,PART NOT REPTD, None,,1F11,Coyote,FOUND REMAINS ON RWY. NO SIGNS OR DAMAGE TO A/C.,True,False,Unknown, , 1,Large,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,Airport Operations,Multi-engine,20.0,September,Coyote,Land animal
663398,2003-09-08,9,2003,18:34,Day,KRDU,RALEIGH-DURHAM INTL, 5R,,,CHQ,CHAUTAUQUA AIRLINES, , 6403,EMB-135,332,13.0,1.0,,A  ,3.0,D,2.0,Take-off Run,0.0,129.0,0.0,Some Cloud, None,,,,,,False,False,N,," None, Precautionary Landing",,UNKBS,Unknown bird - small,,False,False,No, 2-10, 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,Airport Operations,Multi-engine,18.0,September,Unknown flying animal,Flying animal
658392,2003-09-07,9,2003,19:50,Dusk,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,,,PDT,PIEDMONT AIRLINES, N329EN, ,DHC8 DASH 8,303,10.0,31.0,10.0,A  ,3.0,C,2.0,Approach,200.0,120.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,,False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,,Multi-engine,19.0,September,Unknown flying animal,Flying animal
664988,2003-09-06,9,2003,08:46,Day,KAVL,ASHEVILLE REGIONAL ARPT, 16,,,1ASQ,ATLANTIC SOUTHEAST, N631AS, 214,ATR-72,097,2.0,31.0,10.0,A  ,3.0,C,2.0,Approach,200.0,130.0,,Overcast, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,NO DMG,False,False,No, 2-10, 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,Pilot,Multi-engine,8.0,September,Unknown flying animal,Flying animal
663353,2003-08-26,8,2003,     ,,KGSO,PIEDMONT TRIAD INTL, ,,,UAL,UNITED AIRLINES, N946UA, ,B-737-500,148,33.0,10.0,1.0,A  ,4.0,D,2.0,Take-off Run,0.0,,0.0,,,,,,,,False,False,N,,,,UNKBM,Unknown bird - medium,BIRDSTRIKE NEAR CENTER OF COCKPIT ROOF. NO DMG.,False,False,Unknown, , 1,Medium,,, /Legacy Record=XXXXXX/,Air Transport Report,Air Transport Operations,Multi-engine,,August,Unknown flying animal,Flying animal
656205,2003-08-25,8,2003,18:15,Dusk,KRDU,RALEIGH-DURHAM INTL, 23R,,,AAL,AMERICAN AIRLINES, N579AA, ,MD-82,583,37.0,34.0,10.0,A  ,4.0,D,2.0,Landing Roll,0.0,100.0,0.0,Some Cloud, None,,,,,,False,False,N,, None,,N5111,Killdeer,HIT ABOVE CENTER WINDSCREEN. SOME FEATHERS AND BLOOD. NO DMG.,False,False,No, 2-10, 1,Small,,,SOURCE = TWO XXXX-X REPTS /Legacy Record=XXXXXX/,FAA Form 5200-7,Pilot,Multi-engine,18.0,August,Killdeer,Flying animal
657470,2003-08-21,8,2003,21:00,Night,KRDU,RALEIGH-DURHAM INTL, 23R,,,AAL,AMERICAN AIRLINES, , ,MD-83,583,37.0,34.0,10.0,A  ,4.0,D,2.0,Approach,100.0,135.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,NO DMG,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,Pilot,Multi-engine,21.0,August,Unknown flying animal,Flying animal
658663,2003-08-21,8,2003,21:00,Night,KRDU,RALEIGH-DURHAM INTL, 23R,,,AAL,AMERICAN AIRLINES, , ,MD-83,583,37.0,34.0,10.0,A  ,4.0,D,2.0,Approach,100.0,135.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,NO DMG,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,Pilot,Multi-engine,21.0,August,Unknown flying animal,Flying animal
665178,2003-08-21,8,2003,08:10,Day,KRWI,ROCKY MOUNT-WILSON REGNL ARPT, 4,,,BUS,BUSINESS, N300GB, ,BE-400 BJET,123,32.0,31.0,1.0,A  ,2.0,D,2.0,Landing Roll,0.0,100.0,0.0,Overcast, Fog,240.0,125000.0,,173500.0,,True,True,S,,,,J2204,Canada goose,8 GEESE OF APPROX 12 WERE KILLED ON THE RWY.,False,False,No, 11-100, 2-10,Large,,,OPER = SEAGRAVE AVTN    XXXX-X-XX-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Pilot,Multi-engine,8.0,August,Canada goose,Land animal
663201,2003-08-20,8,2003,     ,Day,KILM,WILMINGTON INTL, 35,,,MTN,MOUNTAIN AIR CARGO, , 8508,FOKKER F27,372,2.0,37.0,7.0,A  ,3.0,C,2.0,Approach,100.0,110.0,,Overcast, Fog,,,,,,False,False,N,,,,UNKBS,Unknown bird - small,SML BLACK BIRD HIT WINDSHLD ON SHORT FINAL. NO APPARENT DMG.,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,,Multi-engine,,August,Unknown flying animal,Flying animal
1078692,2003-08-19,8,2003,15:45,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,,,MIL,MILITARY, 93-1458, ,C-130H,561,12.0,,,A  ,,,,Landing Roll,0.0,125.0,0.0,Overcast, None,0.0,,,,,False,False,N,, None,,UNKBM,Unknown bird - medium,"Bird glanced off nose, right side, under copilot's window...only a smear found, no damages.",False,False,Unknown, 1, 1,Medium,,,,BASH,Other,Multi-engine,15.0,August,Unknown flying animal,Flying animal
664947,2003-08-19,8,2003,10:28,Day,KRDU,RALEIGH-DURHAM INTL, 5L,,,USA,1US AIRWAYS, N590US, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,Approach,300.0,135.0,,Overcast, None,,,,,,False,False,N,, None,,ZT1,Blackbirds,,False,False,Yes, 1, 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,Tower,Multi-engine,10.0,August,Blackbirds,Flying animal
664420,2003-08-17,8,2003,18:30,Day,KRDU,RALEIGH-DURHAM INTL, 23L,,,CHQ,CHAUTAUQUA AIRLINES, N288SK, 4811,EMB-145,332,14.0,1.0,10.0,A  ,3.0,D,2.0,Landing Roll,0.0,100.0,0.0,Some Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,GRAY BIRD.,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,,Multi-engine,18.0,August,Unknown flying animal,Flying animal
665869,2003-08-17,8,2003,     ,Day,KEXX,DAVIDSON COUNTY ARPT, 24,,,PVT,PRIVATELY OWNED, N38WS, ,HOMEBUILT,998,1.0,7.0,10.0,,1.0,,,Approach,1400.0,175.0,,Some Cloud, None,504.0,1100.0,260.0,1527.0,361.0,False,True,S,, None,,K1,New World vultures,"BUZZARD CAME THRU WINDSHLD AND EXPLODED INSIDE THE COCKPIT. IMPACT BROKE OUT WINDSHLD & RT SIDE CANOPY. COSMETIC DMG TO RUDDER AND HORIZ STABIL. I SUSTAINED CUT & BRUISES TO FACE, ARMS AND STOMACH. (PILOT SENT PHOTOS OF DMG TO AIRCRAFT)",False,False,No, , 1,Large,1.0,,OPER = JOHN LAWING  XXXX-X-XX-XXXXXX  A/C = SHA-GLASAIR (X/XX/XX UPDATED A/C TYPE AND CODE) /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Pilot,Multi-engine,,August,New World vultures,Flying animal
666019,2003-08-16,8,2003,06:00,Dawn,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,,,ABX,ABX AIR, N902AX, 144,DC-9-30,583,21.0,34.0,10.0,A  ,4.0,D,2.0,Approach,1600.0,135.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,BIRDSTRIKE ABOVE CENTER WINDOW. NO DMG,False,False,No, , 1,Small,,,SOURCE = TWO XXXX-X REPTS (XXXX-X-X-XXXXXX) /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Pilot,Multi-engine,6.0,August,Unknown flying animal,Flying animal
657230,2003-08-12,8,2003,19:45,Dusk,KOCW,WARREN FIELD ARPT, 17,,,BUS,BUSINESS, N66728, ,C-150,226,5.0,13.0,1.0,A  ,1.0,A,1.0,Climb,50.0,70.0,,No Cloud, None,,,,,,False,False,N,," None, Precautionary Landing",,N6,"Sandpipers, curlews, phalaropes, allies",SML SANDPIPER BIRD. ON 3RD TOUCH AND GO. WINDSHLD WAS COVERED WITH A CLEAR MIST. MADE PREC LDG IMMED. INSPN FOUND SEVERAL FEATHERS IN ENG. NO DMG. I COLLECTED SAMPLES OF FEATHERS AND CALLED OPER WHERE A/C WAS RENTED TO INFORM THEM OF MY PLAN TO FLY BACK TO NEW BERN. LANDED W/O INCIDENT.,False,False,Unknown, 11-100, 1,Small,,,XXXX-X-XX-XXXXXX  OPER = TRADEWIND AVIATION (TREY MCBRIDE)  (XX-XX-XX email sent asking if feathers had been saved and to send them for ID /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Pilot,Single-engine,19.0,August,"Sandpipers, curlews, phalaropes, allies",Flying animal
653717,2003-08-04,8,2003,07:00,Day,KRDU,RALEIGH-DURHAM INTL, 23L,,,1ASQ,ATLANTIC SOUTHEAST, N860AS, ,CRJ100/200,188,10.0,22.0,4.0,A  ,3.0,D,2.0,Take-off Run,0.0,130.0,0.0,Some Cloud, None,,,,,,False,False,N,, None,,YI,Swallows,ATIS WARNING. HIT CO/P'S WINDSHLD ON ROTATION. NO DMG.,False,False,Yes, 2-10, 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,,Multi-engine,7.0,August,Swallows,Flying animal
659372,2003-07-31,7,2003,18:34,Day,KRDU,RALEIGH-DURHAM INTL, 5L,,,1ASQ,ATLANTIC SOUTHEAST, N822AS, 786,CRJ100/200,188,10.0,22.0,4.0,A  ,3.0,D,2.0,Take-off Run,0.0,110.0,0.0,Some Cloud, Rain,,,,,,False,False,N,,,,UNKBS,Unknown bird - small,NO DMG,False,False,Yes, , 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,,Multi-engine,18.0,July,Unknown flying animal,Flying animal
656152,2003-07-25,7,2003,12:30,Day,KRDU,RALEIGH-DURHAM INTL, 23R,,,NWA,NORTHWEST AIRLINES, N8986E, 1768,DC-9-30,583,21.0,34.0,10.0,A  ,4.0,D,2.0,Landing Roll,0.0,130.0,0.0,Some Cloud, None,,,,,,False,False,N,, None,,UNKBM,Unknown bird - medium,MAYBE FIELD HAWK. NO DMG.,False,False,No, 1, 1,Medium,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,Airport Operations,Multi-engine,12.0,July,Unknown flying animal,Flying animal
655827,2003-07-23,7,2003,16:32,Day,KRDU,RALEIGH-DURHAM INTL, 23R,,,BUS,BUSINESS, N3NC, ,C-441 CONQUE,226,35.0,19.0,4.0,A  ,2.0,C,2.0,Landing Roll,0.0,100.0,0.0,Overcast, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,,False,False,No, 1, 1,Small,,,OPER = NORTH CAROLINA DEPT OF TRANSP. /Legacy Record=XXXXXX/,FAA Form 5200-7,Tower,Multi-engine,16.0,July,Unknown flying animal,Flying animal
658750,2003-07-21,7,2003,13:00,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 23,,,PDT,PIEDMONT AIRLINES, N330EN, 3023,DHC8 DASH 8,303,10.0,31.0,10.0,A  ,3.0,C,2.0,Landing Roll,0.0,110.0,0.0,Some Cloud, None,,,,,,False,False,N,, None,,YM1102,American crow,"# BIRDS STRUCK NOT REPTD, ASSUME 1. BIRD REPTD AS CROW, ASSUME AMERICAN CROW FROM LOCATION.",False,False,No, 2-10, 1,Medium,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,,Multi-engine,13.0,July,American crow,Land animal
657982,2003-07-18,7,2003,21:38,Night,KILM,WILMINGTON INTL, 24,,,BUS,BUSINESS, N343EN, ,DHC8 DASH 8,303,10.0,31.0,10.0,A  ,3.0,C,2.0,Approach,400.0,125.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,NO NOTICEABLE DMG. NO CARCASS FOUND.,False,False,No, , 1,Small,,,SOURCE = TWO XXXX-X REPTS   OPER=- BOMBARDIER CAPITAL INC (ROBERT LUDWIG) /Legacy Record=XXXXXX/,FAA Form 5200-7,Airport Operations,Multi-engine,21.0,July,Unknown flying animal,Flying animal
653601,2003-07-17,7,2003,22:39,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18L,,,USA,1US AIRWAYS, , 1520,A-320,04A,3.0,10.0,1.0,A  ,4.0,D,2.0,Climb,,170.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBM,Unknown bird - medium,PHASE REPTD AS CLIMB BUT ALT REPTD AS ZERO.,False,False,No, , 1,Medium,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,,Multi-engine,22.0,July,Unknown flying animal,Flying animal
663019,2003-07-17,7,2003,12:35,Day,KRDU,RALEIGH-DURHAM INTL, 5L,,,AWI,AIR WISCONSIN AIRLINES, N615AW, ,BA-146,168,0.0,7.0,42.0,A  ,4.0,D,4.0,Take-off Run,0.0,133.0,0.0,Some Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,"BIRD WAS DARK COLORED, GRAY FEATHERS. RWY CHECK FOUND NOTHING.",False,False,No, 2-10, 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,Airport Operations,Multi-engine,12.0,July,Unknown flying animal,Flying animal
656534,2003-06-30,6,2003,     ,Day,KJQF,CONCORD REGIONAL ARPT, 20,,,BUS,BUSINESS, N483DM, ,LEARJET-24,395,2.0,22.0,10.0,A  ,3.0,B,2.0,Take-off Run,0.0,100.0,0.0,Overcast,,,,,,,True,False,N,, Aborted Take-off,,N5111,Killdeer,"BOX CHECKED FOR ENG SHUTDOWN, REASON UNKN. MAY HAVE BEEN AN INGESTION EVENT.",False,False,No, 11-100, 1,Small,,,OPER = US JETS /Legacy Record=XXXXXX/,FAA Form 5200-7,,Multi-engine,,June,Killdeer,Flying animal
658403,2003-06-22,6,2003,21:20,Night,W40,MOUNT OLIVE MUNICIPAL ARPT, 23,,,PVT,PRIVATELY OWNED, N6622D, ,C-172,226,7.0,7.0,10.0,A  ,1.0,A,1.0,Take-off Run,0.0,50.0,0.0,Some Cloud, None,336.0,8000.0,1000.0,11104.0,1388.0,False,True,S,," None, Aborted Take-off",,1G11,White-tailed deer,DEER RAN IN FRONT OF A/C.,False,False,Unknown, 1, 1,Large,,,OPER = TIM MOORE    XXXX-X-XX-XXXXXX (ARPT ADDED X/X-XX) /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Pilot,Single-engine,21.0,June,White-tailed deer,Land animal
654438,2003-06-15,6,2003,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18,,,USA,1US AIRWAYS, N111US, 558,A-320,04A,3.0,10.0,1.0,A  ,4.0,D,2.0,Landing Roll,0.0,155.0,0.0,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,ALT REPTD AS 30 AND 0. BOTH REPTD PHASE AS LANDING ROLL. SPEED REPTD AS 140 AND 170. TOOK THE AVERAGE.,False,False,No, 1, 1,Small,,,SOURCE = TWO XXXX-X /Legacy Record=XXXXXX/,FAA Form 5200-7,,Multi-engine,,June,Unknown flying animal,Flying animal
656462,2003-06-09,6,2003,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,USA,1US AIRWAYS, N393US, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,Approach,1000.0,140.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,Pilot,Multi-engine,,June,Unknown flying animal,Flying animal
658405,2003-06-09,6,2003,19:59,Dusk,KGSO,PIEDMONT TRIAD INTL, 23,,,DAL,DELTA AIR LINES, N0999, 552,MD-88,583,37.0,34.0,10.0,A  ,4.0,D,2.0,Approach,20.0,130.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,BIRDSTRIKE IN FLARE FOR LDG.,False,False,No, 2-10, 1,Small,,,  XXXX-X-XX-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Pilot,Multi-engine,19.0,June,Unknown flying animal,Flying animal
659646,2003-06-02,6,2003,13:06,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,PDT,PIEDMONT AIRLINES, N991HA, ,DHC8 DASH 8,303,10.0,31.0,10.0,A  ,3.0,C,2.0,Approach,100.0,110.0,,No Cloud, None,,,,,,False,False,N,PART NOT REPTD, None,,UNKBM,Unknown bird - medium,INITIALLY NO DMG OBSVD. NOT SURE WHERE A/C WAS STRUCK.,False,False,No, 1, 1,Medium,,, /Legacy Record=XXXXXX/,FAA Form 5200-7,,Multi-engine,13.0,June,Unknown flying animal,Flying animal
661771,2003-05-31,5,2003,15:23,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 23,,,USA,1US AIRWAYS, N177US, ,A-320,04A,3.0,10.0,1.0,A  ,4.0,D,2.0,,0.0,135.0,,Some Cloud, None,,,,,,False,False,N,, None,,UNKBM,Unknown bird - medium,AIRCRAFT DOES NOT MATCH N#,False,False,No, 1, 2-10,Medium,,,*** faxed report to Doug Boggs at CLT for help with a/c n# and species X/X/XX (#XXX) /Legacy Record=XXXXXX/,FAA Form 5200-7,Tower,Multi-engine,15.0,May,Unknown flying animal,Flying animal
1078737,2003-05-29,5,2003,16:10,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18L,,,MIL,MILITARY, 93-1562, ,C-130H,561,12.0,,,A  ,,,,Landing Roll,0.0,130.0,0.0,No Cloud, None,0.0,,,,,False,False,N,, None,,UNKBM,Unknown bird - medium,,False,False,Unknown, 1, 1,Medium,,,,BASH,Other,Multi-engine,16.0,May,Unknown flying animal,Flying animal
